word	frequency	sources
សក្ករជាតិ	30.00	RAC-Khmer-Dict-2022
សក្ករដ្ឋ	30.00	RAC-Khmer-Dict-2022
សក្ការភាជនៈ	30.00	RAC-Khmer-Dict-2022
សក្ការភាជន៍	30.00	RAC-Khmer-Dict-2022
សក្ការសម្មាន	30.00	RAC-Khmer-Dict-2022
សក្កៈ	30.00	RAC-Khmer-Dict-2022
សក្ខរបាន	30.00	RAC-Khmer-Dict-2022
សក្ខរា	30.00	RAC-Khmer-Dict-2022
សក្ខរាបាន	30.00	RAC-Khmer-Dict-2022
សក្ខីភូត	30.00	RAC-Khmer-Dict-2022
សក្ខីភូតា	30.00	RAC-Khmer-Dict-2022
សក្តាតេជ	30.00	RAC-Khmer-Dict-2022
សក្តាតេជះ	30.00	RAC-Khmer-Dict-2022
សក្តានុភាព	30.00	RAC-Khmer-Dict-2022
សក្តិត្រ័យ	30.00	RAC-Khmer-Dict-2022
សក្តិធរ	30.00	RAC-Khmer-Dict-2022
សក្តិសិទ្ធិភាព	30.00	RAC-Khmer-Dict-2022
សក្យជនបទ	30.00	RAC-Khmer-Dict-2022
សក្យត្រកូល	30.00	RAC-Khmer-Dict-2022
សក្យបុត្តិយ៍	30.00	RAC-Khmer-Dict-2022
សក្យរដ្ឋ	30.00	RAC-Khmer-Dict-2022
សក្យរាជ	30.00	RAC-Khmer-Dict-2022
សក្យសីហៈ	30.00	RAC-Khmer-Dict-2022
សខិលភាស	30.00	RAC-Khmer-Dict-2022
សខិលភាសា	30.00	RAC-Khmer-Dict-2022
សខិលភាសិនី	30.00	RAC-Khmer-Dict-2022
សខិលភាសី	30.00	RAC-Khmer-Dict-2022
សខិលសម្ភាស	30.00	RAC-Khmer-Dict-2022
សខិលសម្ភាសា	30.00	RAC-Khmer-Dict-2022
សខិលសម្ភាសិនី	30.00	RAC-Khmer-Dict-2022
សខិលសម្ភាសី	30.00	RAC-Khmer-Dict-2022
សគារវកថា	30.00	RAC-Khmer-Dict-2022
សគោត្ត	30.00	RAC-Khmer-Dict-2022
សគោត្រ	30.00	RAC-Khmer-Dict-2022
សគ៌ៈ	30.00	RAC-Khmer-Dict-2022
សគ្គកថា	30.00	RAC-Khmer-Dict-2022
សគ្គគាមិនី	30.00	RAC-Khmer-Dict-2022
សគ្គគាមី	30.00	RAC-Khmer-Dict-2022
សគ្គមគ្គ	30.00	RAC-Khmer-Dict-2022
សគ្គមោក្ខ	30.00	RAC-Khmer-Dict-2022
សគ្គមោក្ខមគ្គ	30.00	RAC-Khmer-Dict-2022
សគ្គវាសិន	30.00	RAC-Khmer-Dict-2022
សគ្គវាសី	30.00	RAC-Khmer-Dict-2022
សង៉ារាសី	30.00	RAC-Khmer-Dict-2022
សង់គោល	30.00	RAC-Khmer-Dict-2022
សង់ជ្រោង	30.00	RAC-Khmer-Dict-2022
សង់ត្រូមែរ	30.00	RAC-Khmer-Dict-2022
សង់ទី	30.00	RAC-Khmer-Dict-2022
សង់ទ្រយុង	30.00	RAC-Khmer-Dict-2022
សង់សឿ	30.00	RAC-Khmer-Dict-2022
សង្កប្ប	30.00	RAC-Khmer-Dict-2022
សង្កប្បគោចរ	30.00	RAC-Khmer-Dict-2022
សង្ករ	30.00	RAC-Khmer-Dict-2022
សង្ករការណ៍	30.00	RAC-Khmer-Dict-2022
សង្ករភាព	30.00	RAC-Khmer-Dict-2022
សង្កល	30.00	RAC-Khmer-Dict-2022
សង្កល់	30.00	RAC-Khmer-Dict-2022
សង្កាធីន	30.00	RAC-Khmer-Dict-2022
សង្ការកូដ	30.00	RAC-Khmer-Dict-2022
សង្ការច្ឆទ្ទក	30.00	RAC-Khmer-Dict-2022
សង្ការច្ឆទ្ទិកា	30.00	RAC-Khmer-Dict-2022
សង្ការដ្ឋាន	30.00	RAC-Khmer-Dict-2022
សង្ការធាន	30.00	RAC-Khmer-Dict-2022
សង្ការី	30.00	RAC-Khmer-Dict-2022
សង្កាស	30.00	RAC-Khmer-Dict-2022
សង្កាសភណ្ឌ	30.00	RAC-Khmer-Dict-2022
សង្កាសរូប	30.00	RAC-Khmer-Dict-2022
សង្កាសវត្ថុ	30.00	RAC-Khmer-Dict-2022
សង្កាសសណ្ឋាន	30.00	RAC-Khmer-Dict-2022
សង្កិណ្ណ	30.00	RAC-Khmer-Dict-2022
សង្កិណ្ណគ្រឹះ	30.00	RAC-Khmer-Dict-2022
សង្កិណ្ណជាតិ	30.00	RAC-Khmer-Dict-2022
សង្កិណ្ណដ្ឋាន	30.00	RAC-Khmer-Dict-2022
សង្កិណ្ណបុត្រ	30.00	RAC-Khmer-Dict-2022
សង្កិណ្ណបុត្រី	30.00	RAC-Khmer-Dict-2022
សង្កិម	30.00	RAC-Khmer-Dict-2022
សង្កិលេសិក	30.00	RAC-Khmer-Dict-2022
សង្កិលេសិកចិត្ត	30.00	RAC-Khmer-Dict-2022
សង្កិលេសិកធម៌	30.00	RAC-Khmer-Dict-2022
សង្កិលេសិកសន្តាន	30.00	RAC-Khmer-Dict-2022
សង្កឹម	30.00	RAC-Khmer-Dict-2022
សង្កុបកម្ម	30.00	RAC-Khmer-Dict-2022
សង្កួត	30.00	RAC-Khmer-Dict-2022
សង្កើសង្កាញ់	30.00	RAC-Khmer-Dict-2022
សង្កៀរចិត្ត	30.00	RAC-Khmer-Dict-2022
សង្កៀរត្រចៀក	30.00	RAC-Khmer-Dict-2022
សង្កេតកម្ម	30.00	RAC-Khmer-Dict-2022
សង្កេតភាព	30.00	RAC-Khmer-Dict-2022
សង្កេតលក្ខណៈ	30.00	RAC-Khmer-Dict-2022
សង្កេតវិធី	30.00	RAC-Khmer-Dict-2022
សង្កេតសង្កិន	30.00	RAC-Khmer-Dict-2022
សង្កែភ្លើង	30.00	RAC-Khmer-Dict-2022
សង្កោចន	30.00	RAC-Khmer-Dict-2022
សង្កោចនភាព	30.00	RAC-Khmer-Dict-2022
សង្កោចនាការ	30.00	RAC-Khmer-Dict-2022
សង្កោចន៍	30.00	RAC-Khmer-Dict-2022
សង្កោប	30.00	RAC-Khmer-Dict-2022
សង្កោបការណ៍	30.00	RAC-Khmer-Dict-2022
សង្កោបមូល	30.00	RAC-Khmer-Dict-2022
សង្ខកុដ្ឋិ	30.00	RAC-Khmer-Dict-2022
សង្ខតធម៌	30.00	RAC-Khmer-Dict-2022
សង្ខារក្ខន្ធ	30.00	RAC-Khmer-Dict-2022
សង្ខារទុក្ខ	30.00	RAC-Khmer-Dict-2022
សង្ខារធម៌	30.00	RAC-Khmer-Dict-2022
សង្ខារនិរោធ	30.00	RAC-Khmer-Dict-2022
សង្ខារបច្ច័យ	30.00	RAC-Khmer-Dict-2022
សង្ខារបធាន	30.00	RAC-Khmer-Dict-2022
សង្ខារប្បច្ច័យ	30.00	RAC-Khmer-Dict-2022
សង្ខារប្បធាន	30.00	RAC-Khmer-Dict-2022
សង្ខារលោក	30.00	RAC-Khmer-Dict-2022
សង្ខារុបេក្ខា	30.00	RAC-Khmer-Dict-2022
សង្ខិត្ត	30.00	RAC-Khmer-Dict-2022
សង្ខិត្តកថា	30.00	RAC-Khmer-Dict-2022
សង្ខិត្តចិត្ត	30.00	RAC-Khmer-Dict-2022
សង្ខិត្តន័យ	30.00	RAC-Khmer-Dict-2022
សង្ខេបកថា	30.00	RAC-Khmer-Dict-2022
សង្ខេបកម្ម	30.00	RAC-Khmer-Dict-2022
សង្ខេបន័យ	30.00	RAC-Khmer-Dict-2022
សង្ខេបបទ	30.00	RAC-Khmer-Dict-2022
សង្ខេបវត្ថុ	30.00	RAC-Khmer-Dict-2022
សង្ខោភ	30.00	RAC-Khmer-Dict-2022
សង្ខោភការណ៍	30.00	RAC-Khmer-Dict-2022
សង្ខោភចិត្ត	30.00	RAC-Khmer-Dict-2022
សង្ខ្យា	30.00	RAC-Khmer-Dict-2022
សង្ខ្យានុគ្រោះ	30.00	RAC-Khmer-Dict-2022
សង្គតិភាព	30.00	RAC-Khmer-Dict-2022
សង្គមដ្ឋាន	30.00	RAC-Khmer-Dict-2022
សង្គមធម៌	30.00	RAC-Khmer-Dict-2022
សង្គមបញ្ហា	30.00	RAC-Khmer-Dict-2022
សង្គមបរិយាកាស	30.00	RAC-Khmer-Dict-2022
សង្គមប្រវត្តិ	30.00	RAC-Khmer-Dict-2022
សង្គមពុទ្ធិ	30.00	RAC-Khmer-Dict-2022
សង្គមភាព	30.00	RAC-Khmer-Dict-2022
សង្គមមាល	30.00	RAC-Khmer-Dict-2022
សង្គមសភា	30.00	RAC-Khmer-Dict-2022
សង្គមសាលា	30.00	RAC-Khmer-Dict-2022
សង្គមស៊ីវិល	30.00	RAC-Khmer-Dict-2022
សង្គមិក	30.00	RAC-Khmer-Dict-2022
សង្គមិកសមាជិក	30.00	RAC-Khmer-Dict-2022
សង្គមី	30.00	RAC-Khmer-Dict-2022
សង្គមីមនោរម្យ	30.00	RAC-Khmer-Dict-2022
សង្គមីយភាព	30.00	RAC-Khmer-Dict-2022
សង្គហកម្ម	30.00	RAC-Khmer-Dict-2022
សង្គហការណ៍	30.00	RAC-Khmer-Dict-2022
សង្គហទាន	30.00	RAC-Khmer-Dict-2022
សង្គហទានសង្គម	30.00	RAC-Khmer-Dict-2022
សង្គហភាព	30.00	RAC-Khmer-Dict-2022
សង្គហវត្ថុ	30.00	RAC-Khmer-Dict-2022
សង្គាហក	30.00	RAC-Khmer-Dict-2022
សង្គាហកត្ថេរ	30.00	RAC-Khmer-Dict-2022
សង្គាហកាចារ្យ	30.00	RAC-Khmer-Dict-2022
សង្គីតិ	30.00	RAC-Khmer-Dict-2022
សង្គីតិក	30.00	RAC-Khmer-Dict-2022
សង្គីតិកត្ថេរ	30.00	RAC-Khmer-Dict-2022
សង្គីតិកថា	30.00	RAC-Khmer-Dict-2022
សង្គីតិការណ៍	30.00	RAC-Khmer-Dict-2022
សង្គីតិកាល	30.00	RAC-Khmer-Dict-2022
សង្គីតិនិទាន	30.00	RAC-Khmer-Dict-2022
សង្គីតិប្រវត្តិ	30.00	RAC-Khmer-Dict-2022
សង្គីតិសម័យ	30.00	RAC-Khmer-Dict-2022
សង្គីម	30.00	RAC-Khmer-Dict-2022
សង្គ្រាមក្នុងស្រុក	30.00	RAC-Khmer-Dict-2022
សង្គ្រាមចិត្តសាស្ត្រ	30.00	RAC-Khmer-Dict-2022
សង្គ្រាមប៉ាកកា	30.00	RAC-Khmer-Dict-2022
សង្គ្រាមពាណិជ្ជកម្ម	30.00	RAC-Khmer-Dict-2022
សង្គ្រាមយោធា	30.00	RAC-Khmer-Dict-2022
សង្គ្រាមសាសនា	30.00	RAC-Khmer-Dict-2022
សង្គ្រាមសីរ្ស	30.00	RAC-Khmer-Dict-2022
សង្គ្រាមសេដ្ឋកិច្ច	30.00	RAC-Khmer-Dict-2022
សង្គ្រាមស្នេហា	30.00	RAC-Khmer-Dict-2022
សង្គ្រះ	30.00	RAC-Khmer-Dict-2022
សង្ឃកតិកា	30.00	RAC-Khmer-Dict-2022
សង្ឃកម្ម	30.00	RAC-Khmer-Dict-2022
សង្ឃករណីយកិច្ច	30.00	RAC-Khmer-Dict-2022
សង្ឃកិច្ច	30.00	RAC-Khmer-Dict-2022
សង្ឃគណៈ	30.00	RAC-Khmer-Dict-2022
សង្ឃគតទាន	30.00	RAC-Khmer-Dict-2022
សង្ឃគារវតា	30.00	RAC-Khmer-Dict-2022
សង្ឃដកម្ម	30.00	RAC-Khmer-Dict-2022
សង្ឃត្ថេរ	30.00	RAC-Khmer-Dict-2022
សង្ឃត្ថេរៈ	30.00	RAC-Khmer-Dict-2022
សង្ឃទាសី	30.00	RAC-Khmer-Dict-2022
សង្ឃទាសៈ	30.00	RAC-Khmer-Dict-2022
សង្ឃទូត	30.00	RAC-Khmer-Dict-2022
សង្ឃនវក	30.00	RAC-Khmer-Dict-2022
សង្ឃបញ្ជា	30.00	RAC-Khmer-Dict-2022
សង្ឃបម្រើ	30.00	RAC-Khmer-Dict-2022
សង្ឃបរិនាយក	30.00	RAC-Khmer-Dict-2022
សង្ឃបរិភោគ	30.00	RAC-Khmer-Dict-2022
សង្ឃបាមោក្ខ	30.00	RAC-Khmer-Dict-2022
សង្ឃបិតា	30.00	RAC-Khmer-Dict-2022
សង្ឃបូជា	30.00	RAC-Khmer-Dict-2022
សង្ឃប្រណាម	30.00	RAC-Khmer-Dict-2022
សង្ឃភណ្ឌាគារ	30.00	RAC-Khmer-Dict-2022
សង្ឃភត្ត	30.00	RAC-Khmer-Dict-2022
សង្ឃភេទ	30.00	RAC-Khmer-Dict-2022
សង្ឃភេទកៈ	30.00	RAC-Khmer-Dict-2022
សង្ឃមណ្ឌល	30.00	RAC-Khmer-Dict-2022
សង្ឃមាមកៈ	30.00	RAC-Khmer-Dict-2022
សង្ឃមាមិកា	30.00	RAC-Khmer-Dict-2022
សង្ឃរតនៈ	30.00	RAC-Khmer-Dict-2022
សង្ឃរាជី	30.00	RAC-Khmer-Dict-2022
សង្ឃរ័ត្ន	30.00	RAC-Khmer-Dict-2022
សង្ឃវង្ស	30.00	RAC-Khmer-Dict-2022
សង្ឃសត្ថា	30.00	RAC-Khmer-Dict-2022
សង្ឃសម្មតិ	30.00	RAC-Khmer-Dict-2022
សង្ឃសាមគ្គី	30.00	RAC-Khmer-Dict-2022
សង្ឃាដី	30.00	RAC-Khmer-Dict-2022
សង្ឃាណត្តិ	30.00	RAC-Khmer-Dict-2022
សង្ឃាត	30.00	RAC-Khmer-Dict-2022
សង្ឃាតនាវា	30.00	RAC-Khmer-Dict-2022
សង្ឃានុស្សតិ	30.00	RAC-Khmer-Dict-2022
សង្ឃាវាស	30.00	RAC-Khmer-Dict-2022
សង្ឃិក	30.00	RAC-Khmer-Dict-2022
សង្ឃិកបរិភោគ	30.00	RAC-Khmer-Dict-2022
សង្ឃិកភណ្ឌ	30.00	RAC-Khmer-Dict-2022
សង្ឃិកវត្ថុ	30.00	RAC-Khmer-Dict-2022
សង្ឃឹមគណិត	30.00	RAC-Khmer-Dict-2022
សង្ឃឹមតែស្រែមួរ	30.00	RAC-Khmer-Dict-2022
សង្ឃុ	30.00	RAC-Khmer-Dict-2022
សង្ឃុដ្ឋសព្ទ	30.00	RAC-Khmer-Dict-2022
សង្ឃុបដ្ឋាក	30.00	RAC-Khmer-Dict-2022
សង្ឃុបដ្ឋាយិកា	30.00	RAC-Khmer-Dict-2022
សង្ឃ្រាជ	30.00	RAC-Khmer-Dict-2022
សង្រេងសង្រៃ	30.00	RAC-Khmer-Dict-2022
សង្វាតឱហាត	30.00	RAC-Khmer-Dict-2022
សង្វារព័ន្ធ	30.00	RAC-Khmer-Dict-2022
សង្វិល	30.00	RAC-Khmer-Dict-2022
សង្វិលវ៉ិល	30.00	RAC-Khmer-Dict-2022
សង្វេគនាដកម្ម	30.00	RAC-Khmer-Dict-2022
សង្វោយ	30.00	RAC-Khmer-Dict-2022
សង្សារចក្រ	30.00	RAC-Khmer-Dict-2022
សង្សារទុក្ខ	30.00	RAC-Khmer-Dict-2022
សង្សារទោស	30.00	RAC-Khmer-Dict-2022
សង្សារព័ន្ធន៍	30.00	RAC-Khmer-Dict-2022
សង្សារភព	30.00	RAC-Khmer-Dict-2022
សង្សារភ័យ	30.00	RAC-Khmer-Dict-2022
សង្សារមោក្ខ	30.00	RAC-Khmer-Dict-2022
សង្សារលោក	30.00	RAC-Khmer-Dict-2022
សង្សារវិមោក្ខ	30.00	RAC-Khmer-Dict-2022
សង្សារសមុទ្ទ	30.00	RAC-Khmer-Dict-2022
សង្សារសាគរ	30.00	RAC-Khmer-Dict-2022
សង្ស័យនិយម	30.00	RAC-Khmer-Dict-2022
សង្ហរ	30.00	RAC-Khmer-Dict-2022
សង្ហរណ៍	30.00	RAC-Khmer-Dict-2022
សង្ហារាសី	30.00	RAC-Khmer-Dict-2022
សង្ហារិមភណ្ឌ	30.00	RAC-Khmer-Dict-2022
សង្ហារិមវត្ថុ	30.00	RAC-Khmer-Dict-2022
សង្អន់	30.00	RAC-Khmer-Dict-2022
សចិត្តកកម្ម	30.00	RAC-Khmer-Dict-2022
សចិត្តកទោស	30.00	RAC-Khmer-Dict-2022
សចិត្តកាបត្តិ	30.00	RAC-Khmer-Dict-2022
សចិត្តកៈ	30.00	RAC-Khmer-Dict-2022
សច្ចការ	30.00	RAC-Khmer-Dict-2022
សច្ចការិនី	30.00	RAC-Khmer-Dict-2022
សច្ចការី	30.00	RAC-Khmer-Dict-2022
សច្ចកាល	30.00	RAC-Khmer-Dict-2022
សច្ចកិរិយា	30.00	RAC-Khmer-Dict-2022
សច្ចញ្ញាណ	30.00	RAC-Khmer-Dict-2022
សច្ចបារមី	30.00	RAC-Khmer-Dict-2022
សច្ចប្បណិធាន	30.00	RAC-Khmer-Dict-2022
សច្ចភាពចាំបាច់	30.00	RAC-Khmer-Dict-2022
សច្ចវាចា	30.00	RAC-Khmer-Dict-2022
សច្ចវាទិនី	30.00	RAC-Khmer-Dict-2022
សច្ចវាទី	30.00	RAC-Khmer-Dict-2022
សច្ចាធារណ៍	30.00	RAC-Khmer-Dict-2022
សច្ចាធិដ្ឋាន	30.00	RAC-Khmer-Dict-2022
សច្ចានុមតិ	30.00	RAC-Khmer-Dict-2022
សច្ចានុម័ត	30.00	RAC-Khmer-Dict-2022
សច្ចានុរក្ស	30.00	RAC-Khmer-Dict-2022
សច្ចារីករណ៍	30.00	RAC-Khmer-Dict-2022
សច្ឆន្ទ	30.00	RAC-Khmer-Dict-2022
សច្ឆន្ទា	30.00	RAC-Khmer-Dict-2022
សច្ឆិកិរិយា	30.00	RAC-Khmer-Dict-2022
សជាតភាព	30.00	RAC-Khmer-Dict-2022
សជីព	30.00	RAC-Khmer-Dict-2022
សជ្ជិក	30.00	RAC-Khmer-Dict-2022
សជ្ជិកម្ម	30.00	RAC-Khmer-Dict-2022
សជ្ជិកសមាជិក	30.00	RAC-Khmer-Dict-2022
សជ្ជិភាព	30.00	RAC-Khmer-Dict-2022
សជ្ឈ	30.00	RAC-Khmer-Dict-2022
សជ្ឈការ	30.00	RAC-Khmer-Dict-2022
សជ្ឈការិកា	30.00	RAC-Khmer-Dict-2022
សជ្ឈការិនី	30.00	RAC-Khmer-Dict-2022
សជ្ឈការី	30.00	RAC-Khmer-Dict-2022
សជ្ឈន្តិក	30.00	RAC-Khmer-Dict-2022
សជ្ឈភណ្ឌ	30.00	RAC-Khmer-Dict-2022
សជ្ឈម័យ	30.00	RAC-Khmer-Dict-2022
សជ្ឈាយនកម្ម	30.00	RAC-Khmer-Dict-2022
សជ្ឈុ	30.00	RAC-Khmer-Dict-2022
សជ្ឈុការិកា	30.00	RAC-Khmer-Dict-2022
សជ្ឈុការិនី	30.00	RAC-Khmer-Dict-2022
សជ្ឈុការី	30.00	RAC-Khmer-Dict-2022
សជ្ឈុភណ្ឌ	30.00	RAC-Khmer-Dict-2022
សជ្ឈុម័យ	30.00	RAC-Khmer-Dict-2022
សញ្ចរដ្ឋាន	30.00	RAC-Khmer-Dict-2022
សញ្ចររោគ	30.00	RAC-Khmer-Dict-2022
សញ្ចរស្ថាន	30.00	RAC-Khmer-Dict-2022
សញ្ចារ	30.00	RAC-Khmer-Dict-2022
សញ្ចារកម្ម	30.00	RAC-Khmer-Dict-2022
សញ្ចារិក	30.00	RAC-Khmer-Dict-2022
សញ្ចារិកា	30.00	RAC-Khmer-Dict-2022
សញ្ចេតនិយម	30.00	RAC-Khmer-Dict-2022
សញ្ចេតភាព	30.00	RAC-Khmer-Dict-2022
សញ្ច័យធន	30.00	RAC-Khmer-Dict-2022
សញ្ជប់សញ្ជឹង	30.00	RAC-Khmer-Dict-2022
សញ្ជាត	30.00	RAC-Khmer-Dict-2022
សញ្ជាតព្រឹក្ស	30.00	RAC-Khmer-Dict-2022
សញ្ជាតវត្ថុ	30.00	RAC-Khmer-Dict-2022
សញ្ជាតស្រះ	30.00	RAC-Khmer-Dict-2022
សញ្ជាតិញ្ញាណ	30.00	RAC-Khmer-Dict-2022
សញ្ជាតូបនីយកម្ម	30.00	RAC-Khmer-Dict-2022
សញ្ជារកម្ម	30.00	RAC-Khmer-Dict-2022
សញ្ជារិក	30.00	RAC-Khmer-Dict-2022
សញ្ជីព	30.00	RAC-Khmer-Dict-2022
សញ្ជីវនកម្ម	30.00	RAC-Khmer-Dict-2022
សញ្ជីវ័ន	30.00	RAC-Khmer-Dict-2022
សញ្ជឹងសញ្ជប់	30.00	RAC-Khmer-Dict-2022
សញ្ឈា	30.00	RAC-Khmer-Dict-2022
សញ្ញាខន្ធ	30.00	RAC-Khmer-Dict-2022
សញ្ញាចង្អុល	30.00	RAC-Khmer-Dict-2022
សញ្ញាចរាចរ	30.00	RAC-Khmer-Dict-2022
សញ្ញាចរាចរណ៍	30.00	RAC-Khmer-Dict-2022
សញ្ញាចេតសិក	30.00	RAC-Khmer-Dict-2022
សញ្ញាជាតិ	30.00	RAC-Khmer-Dict-2022
សញ្ញាណប័ដ	30.00	RAC-Khmer-Dict-2022
សញ្ញាបណ្ណ	30.00	RAC-Khmer-Dict-2022
សញ្ញាបត្រមធ្យមសិក្សាទុតិយភូមិ	30.00	RAC-Khmer-Dict-2022
សញ្ញាបត្រមធ្យមសិក្សាបឋមភូមិ	30.00	RAC-Khmer-Dict-2022
សញ្ញាប័ដ	30.00	RAC-Khmer-Dict-2022
សញ្ញាប័ត្រមធ្យមសិក្សាទុតិយភូមិ	30.00	RAC-Khmer-Dict-2022
សញ្ញាព្រមាន	30.00	RAC-Khmer-Dict-2022
សញ្ញាវិបត្តិ	30.00	RAC-Khmer-Dict-2022
សញ្ញាវិបរិត	30.00	RAC-Khmer-Dict-2022
សញ្ញាវិបល្លាស	30.00	RAC-Khmer-Dict-2022
សញ្ញាវិមោក្ខ	30.00	RAC-Khmer-Dict-2022
សញ្ញាវិសេសនៈ	30.00	RAC-Khmer-Dict-2022
សញ្ញោជន	30.00	RAC-Khmer-Dict-2022
សញ្ញោជនៈ	30.00	RAC-Khmer-Dict-2022
សញ្វវុធ	30.00	RAC-Khmer-Dict-2022
សដាយុស	30.00	RAC-Khmer-Dict-2022
សដូវ	30.00	RAC-Khmer-Dict-2022
សឌាង្គ	30.00	RAC-Khmer-Dict-2022
សណ្ឋាគារដ្ឋាន	30.00	RAC-Khmer-Dict-2022
សណ្ឋាគារិក	30.00	RAC-Khmer-Dict-2022
សណ្ឋានវិទ្យា	30.00	RAC-Khmer-Dict-2022
សណ្ឌច្ឆាយព្រឹក្យ	30.00	RAC-Khmer-Dict-2022
សណ្ឌច្ឆាយព្រឹក្ស	30.00	RAC-Khmer-Dict-2022
សណ្ឌាស	30.00	RAC-Khmer-Dict-2022
សណ្តាប	30.00	RAC-Khmer-Dict-2022
សណ្តាប់ស្ទង់	30.00	RAC-Khmer-Dict-2022
សណ្តាយម្ខាង	30.00	RAC-Khmer-Dict-2022
សណ្តូន	30.00	RAC-Khmer-Dict-2022
សណ្តែកដី	30.00	RAC-Khmer-Dict-2022
សណ្តែកបណ្តុះ	30.00	RAC-Khmer-Dict-2022
សណ្ហ	30.00	RAC-Khmer-Dict-2022
សណ្ហវាចា	30.00	RAC-Khmer-Dict-2022
សណ្ហវាទិនី	30.00	RAC-Khmer-Dict-2022
សណ្ហវាទី	30.00	RAC-Khmer-Dict-2022
សណ្ហសុខុម	30.00	RAC-Khmer-Dict-2022
សតង្គ	30.00	RAC-Khmer-Dict-2022
សតតេជះ	30.00	RAC-Khmer-Dict-2022
សតទិន	30.00	RAC-Khmer-Dict-2022
សតនាគនហុត	30.00	RAC-Khmer-Dict-2022
សតបត្ត	30.00	RAC-Khmer-Dict-2022
សតបត្រ	30.00	RAC-Khmer-Dict-2022
សតបទី	30.00	RAC-Khmer-Dict-2022
សតបទីជាតិ	30.00	RAC-Khmer-Dict-2022
សតបទីសត្ត	30.00	RAC-Khmer-Dict-2022
សតបទីសត្វ	30.00	RAC-Khmer-Dict-2022
សតប្បមាណ	30.00	RAC-Khmer-Dict-2022
សតប្រមាណ	30.00	RAC-Khmer-Dict-2022
សតពារ	30.00	RAC-Khmer-Dict-2022
សតមូលី	30.00	RAC-Khmer-Dict-2022
សតរង្សី	30.00	RAC-Khmer-Dict-2022
សតវារៈ	30.00	RAC-Khmer-Dict-2022
សតាង្គ	30.00	RAC-Khmer-Dict-2022
សតិចេតសិក	30.00	RAC-Khmer-Dict-2022
សតិជាគរិយានុយោគ	30.00	RAC-Khmer-Dict-2022
សតិជាគរិយៈ	30.00	RAC-Khmer-Dict-2022
